iter,amp,temp_eV,m0,m2
1,200,25000,3.199222e+20,7.713214e+32
2,198.30683835,24900.4338529,3.165839e+20,7.602812e+32
3,198.70140509,25161.4085121,3.188656e+20,7.736586e+32
4,197.854501103,25114.8563657,3.172137e+20,7.682493e+32
1,197.854501103,25114.8563657,3.152797e+20,1.311422e+06
2,194.911198492,25181.0143689,3.109984e+20,1.296901e+06
3,194.910724669,25180.9335132,3.109971e+20,1.296892e+06
