iter,amp,temp_eV,m0,m2
1,197.854501103,25114.8563657,3.543657e+20,1.474159e+06
2,196.167428077,24901.4630954,3.498307e+20,1.443365e+06
3,197.01605618,25216.6383266,3.535867e+20,1.476668e+06
4,196.164337518,25115.6416664,3.513441e+20,1.461633e+06
