iter,amp,temp_eV,m0,m2
1,187.529468419,25120.9096778,3.578335e+20,1.488714e+06
2,184.12856494,24663.9473124,3.481011e+20,1.422811e+06
3,185.84394457,25336.9225766,3.561542e+20,1.494018e+06
4,184.134409823,25119.345983,3.513442e+20,1.461628e+06
5,184.13412843,25119.4116978,3.513441e+20,1.461632e+06
6,184.134084665,25119.4225234,3.513441e+20,1.461632e+06
7,184.134052957,25119.430367,3.513441e+20,1.461633e+06
