iter,amp,temp_eV,m0,m2
1,202.174079918,25126.3674234,3.520431e+20,1.464985e+06
2,201.772642097,25068.8852672,3.509370e+20,1.457159e+06
3,202.006695266,25145.8646838,3.518897e+20,1.465443e+06
4,201.804754793,25118.478925,3.513441e+20,1.461633e+06
1,201.804754793,25118.478925,3.513441e+20,1.461633e+06
