iter,amp,temp_eV,m0,m2
1,197.854501103,25114.8563657,3.152797e+20,1.311422e+06
2,195.166756303,24781.5287198,3.089264e+20,1.268543e+06
3,196.47474722,25279.1670741,3.141034e+20,1.314775e+06
4,195.13497201,25123.0405911,3.109968e+20,1.294014e+06
5,195.134845009,25123.0731325,3.109968e+20,1.294015e+06
6,195.134795856,25123.0856881,3.109968e+20,1.294016e+06
